content_id,title,description,subject,level,content_duration,language
923184,Pin Bars: The Most Powerful Forex Trading Signal,Pin Bars: The Most Powerful Forex Trading Signal,Business Finance,All Levels,1.0,en
476256,Stock Options Trades Using Interactive Brokers,Stock Options Trades Using Interactive Brokers,Business Finance,Intermediate Level,1.0,en
552504,Introduction to Options - Strategies For Consistent Profits,Introduction to Options - Strategies For Consistent Profits,Business Finance,All Levels,4.5,en
537888,Risk in Forex Transactions - for CA / CS / CFA exams,Risk in Forex Transactions - for CA / CS / CFA exams,Business Finance,All Levels,1.0,en
385686,Basics of Business Statistics (College Level),Basics of Business Statistics (College Level),Business Finance,All Levels,2.0,en
738900,"Trading Seasonal Price Patterns in Stocks, Futures, & Forex!","Trading Seasonal Price Patterns in Stocks, Futures, & Forex!",Business Finance,Beginner Level,2.0,en
57415,Interpreting Financial Statements,Interpreting Financial Statements,Business Finance,Beginner Level,1.5,en
155344,Introduction to Bookkeeping (Accounting),Introduction to Bookkeeping (Accounting),Business Finance,Beginner Level,12.0,en
42491,CREDIT SPREAD SURGERY - Bear Call and Bull Put Mastery ,CREDIT SPREAD SURGERY - Bear Call and Bull Put Mastery ,Business Finance,Intermediate Level,2.0,en
511952,Investment Banking: How to Land a Job on Wall Street,Investment Banking: How to Land a Job on Wall Street,Business Finance,All Levels,3.5,en
530246,Learn To Invest In Index Funds and ETFs In 7 Easy Steps,Learn To Invest In Index Funds and ETFs In 7 Easy Steps,Business Finance,All Levels,1.0,en
862786,Financial modeling: Build a multiples valuation model,Financial modeling: Build a multiples valuation model,Business Finance,All Levels,1.5,en
165122,Trade Recap I - A Real Look at Futures Options Markets,Trade Recap I - A Real Look at Futures Options Markets,Business Finance,Beginner Level,1.5,en
530768,Advanced Stock Options for Serious Equity Investors!,Advanced Stock Options for Serious Equity Investors!,Business Finance,Expert Level,1.5,en
218416,Trading Binary Options for Fun and Profit,Trading Binary Options for Fun and Profit,Business Finance,All Levels,2.0,en
619296,CFA: Fast Track your career in Finance,CFA: Fast Track your career in Finance,Business Finance,Beginner Level,2.0,en
717278,How to be a Profitable Forex Trader,How to be a Profitable Forex Trader,Business Finance,All Levels,0.6833333333333333,en
445916,Excel Dashboard - Interactive Excel Dashboard and Charts,Excel Dashboard - Interactive Excel Dashboard and Charts,Business Finance,All Levels,3.0,en
267984,Accounting 101: Learn Business Finance Forecasting in 60mins,Accounting 101: Learn Business Finance Forecasting in 60mins,Business Finance,All Levels,1.5,en
180362,The Securities Trade Lifecycle,The Securities Trade Lifecycle,Business Finance,All Levels,4.0,en
364810,Double your Forex Account using the MAGIC MA trading robot,Double your Forex Account using the MAGIC MA trading robot,Business Finance,Intermediate Level,2.5,en
692722,Technical Analysis 101: How to Profit During Market Crashes,Technical Analysis 101: How to Profit During Market Crashes,Business Finance,All Levels,2.0,en
298558,Advanced Accounting for Investment Banking,Advanced Accounting for Investment Banking,Business Finance,Intermediate Level,4.0,en
480752,Investing In Stocks With 10 Simple Rules,Investing In Stocks With 10 Simple Rules,Business Finance,All Levels,2.0,en
637922,Venture Capital. What is it and Why it Matters to You!,Venture Capital. What is it and Why it Matters to You!,Business Finance,All Levels,2.5,en
337320,Cash Flow Valuation: Develop Your Financial Literacy,Cash Flow Valuation: Develop Your Financial Literacy,Business Finance,All Levels,2.0,en
876646,Direction-Independ Trading - Elite Forex Traders  Strategy,Direction-Independ Trading - Elite Forex Traders  Strategy,Business Finance,All Levels,2.5,en
529424,How to Become a Financial Analyst from Scratch!,How to Become a Financial Analyst from Scratch!,Business Finance,Beginner Level,5.0,en
720814,First Steps to Trading the Forexmarkets : Technical Analysis,First Steps to Trading the Forexmarkets : Technical Analysis,Business Finance,Beginner Level,3.5,en
515326,Financial analysis: Compare performance of companies,Financial analysis: Compare performance of companies,Business Finance,All Levels,1.0,en
1218552,Forex for Beginners: Easy Forex Trading for Beginners,Forex for Beginners: Easy Forex Trading for Beginners,Business Finance,Beginner Level,1.0,en
851106,Investment Crowdfunding 101 (a.k.a Equity Crowdfunding),Investment Crowdfunding 101 (a.k.a Equity Crowdfunding),Business Finance,Beginner Level,0.5333333333333333,en
429308,Read financial statements like a pro,Read financial statements like a pro,Business Finance,Intermediate Level,4.0,en
302450,10 Numbers Every Business Owner Should Know,10 Numbers Every Business Owner Should Know,Business Finance,All Levels,1.0,en
1117834,Learn How To Trade Gold In 2017,Learn How To Trade Gold In 2017,Business Finance,All Levels,1.0,en
190816,IAS 18 - Revenue,IAS 18 - Revenue,Business Finance,All Levels,4.5,en
244000,Forex Trading: The High ROI Forex Trading End of Day Course,Forex Trading: The High ROI Forex Trading End of Day Course,Business Finance,Intermediate Level,2.5,en
429482,Fundraise the Simplified Way: A Crowdfunding Blueprint,Fundraise the Simplified Way: A Crowdfunding Blueprint,Business Finance,All Levels,1.0,en
831940,Fundamentals of Accounting for Business Owners,Fundamentals of Accounting for Business Owners,Business Finance,Beginner Level,2.5,en
833770,Practical Financial Statement Analysis,Practical Financial Statement Analysis,Business Finance,All Levels,4.5,en
658764,Forex Management - Detailed Study for CA / CS / CFA Exams,Forex Management - Detailed Study for CA / CS / CFA Exams,Business Finance,All Levels,3.0,en
707224,Financial Statement Review 101:  How to Find Errors,Financial Statement Review 101:  How to Find Errors,Business Finance,Beginner Level,2.0,en
64739,Professional Risk Manager (PRM) Certification: Level 1,Professional Risk Manager (PRM) Certification: Level 1,Business Finance,All Levels,24.0,en
907716,International Tax  - Tax Beyond boundaries,International Tax  - Tax Beyond boundaries,Business Finance,All Levels,19.5,en
1030976,The Complete Financial Statement Analysis Course,The Complete Financial Statement Analysis Course,Business Finance,Beginner Level,3.0,en
722682,Advanced Excel functions,Advanced Excel functions,Business Finance,All Levels,1.5,en
1122146,Penny Stocks Value & Chart Pattern Trading (2 Course Bundle),Penny Stocks Value & Chart Pattern Trading (2 Course Bundle),Business Finance,Beginner Level,1.5,en
808506,Candlestick Analysis For Professional Traders,Candlestick Analysis For Professional Traders,Business Finance,Expert Level,2.0,en
673016,Build A Career In Forex Trading- Learn Fundamental Analysis,Build A Career In Forex Trading- Learn Fundamental Analysis,Business Finance,All Levels,3.5,en
358062,Financial Modeling: Build a Complete DCF Valuation Model,Financial Modeling: Build a Complete DCF Valuation Model,Business Finance,All Levels,2.5,en
372234,Hands-on Financial Modeling (With 6 Excel Templates),Hands-on Financial Modeling (With 6 Excel Templates),Business Finance,Intermediate Level,4.0,en
822514,CAIIB Advanced Bank Management (Part I),CAIIB Advanced Bank Management (Part I),Business Finance,All Levels,20.5,en
1045726,Stock Market investment:Non financial fundamental analysis,Stock Market investment:Non financial fundamental analysis,Business Finance,Beginner Level,3.0,en
943426,Learn How to Play CashFlow Game,Learn How to Play CashFlow Game,Business Finance,Beginner Level,1.0,en
46927,Basics of Business Finance,Basics of Business Finance,Business Finance,Beginner Level,4.0,en
567070,Accounting Made Easy 2,Accounting Made Easy 2,Business Finance,Intermediate Level,3.0,en
867440,"Bitcoin: el futuro del dinero, hoy","Bitcoin: el futuro del dinero, hoy",Business Finance,Intermediate Level,3.0,en
501996,Aprende a invertir practicando,Aprende a invertir practicando,Business Finance,All Levels,2.0,en
1103590,Trading con retrocesos de Fibonacci,Trading con retrocesos de Fibonacci,Business Finance,All Levels,2.5,en
1172370,Mit Finanzwissen zu besserem Unternehmertum,Mit Finanzwissen zu besserem Unternehmertum,Business Finance,Beginner Level,3.0,en
673702,Como hacer empresa en 10 sesiones prácticas,Como hacer empresa en 10 sesiones prácticas,Business Finance,Intermediate Level,0.5,en
821108,المحاسبة للإداريين و غير المحاسبين,المحاسبة للإداريين و غير المحاسبين,Business Finance,Beginner Level,0.7166666666666667,en
863998,株式投資で本当のファンダメンタル分析ができるようになる,株式投資で本当のファンダメンタル分析ができるようになる,Business Finance,All Levels,2.0,en
822926,Curso de Trading práctico basado en casos reales,Curso de Trading práctico basado en casos reales,Business Finance,All Levels,10.0,en
666254,Curso Avanzado de Trading,Curso Avanzado de Trading,Business Finance,All Levels,20.5,en
421546,สอนเทรดไบนารี่ อ๊อฟชั่นอย่างง่าย,สอนเทรดไบนารี่ อ๊อฟชั่นอย่างง่าย,Business Finance,All Levels,2.0,en
518886,MQL4 Tutorial Golden Goose,MQL4 Tutorial Golden Goose,Business Finance,Beginner Level,1.5,en
868128,Análise de Concessão de Crédito,Análise de Concessão de Crédito,Business Finance,All Levels,10.5,en
986034,Technical Analysis Using Elliott Wave Theory,Technical Analysis Using Elliott Wave Theory,Business Finance,All Levels,1.0,en
42642,The Basics Of Volume Analysis,The Basics Of Volume Analysis,Business Finance,All Levels,1.5,en
471428,Crash Course on Cost of Capital and Capital Structuring,Crash Course on Cost of Capital and Capital Structuring,Business Finance,All Levels,3.0,en
600206,Business Accounting Made Easy,Business Accounting Made Easy,Business Finance,Beginner Level,5.5,en
283780,Build a DCF Model from Scratch,Build a DCF Model from Scratch,Business Finance,All Levels,0.5166666666666666,en
52118,"Multiply your returns using 'Value Investing"",https://www.udemy.com/multiply-your-returns-using-value-investing/,true,20,1942,19,63,All Levels,4.5 hours,2015-07-23T00:08:33Z
874284,Weekly Forex Analysis by Baraq FX""","Multiply your returns using 'Value Investing"",https://www.udemy.com/multiply-your-returns-using-value-investing/,true,20,1942,19,63,All Levels,4.5 hours,2015-07-23T00:08:33Z
874284,Weekly Forex Analysis by Baraq FX""",Business Finance,All Levels,1.5,en
42640,Technical Analysis - A practical approach for trade entry,Technical Analysis - A practical approach for trade entry,Business Finance,Expert Level,2.0,en
767256,Mastering Technical Analysis : Maximizing Trading Profits,Mastering Technical Analysis : Maximizing Trading Profits,Business Finance,All Levels,5.0,en
843854,The Complete Guide to Professional Trading with Elliott Wave,The Complete Guide to Professional Trading with Elliott Wave,Business Finance,All Levels,4.5,en
247558,A Complete Guide to Becoming a Trader on the Forex Market,A Complete Guide to Becoming a Trader on the Forex Market,Business Finance,All Levels,1.0,en
696616,Stock Market for Beginners - Complete Starter Toolkit,Stock Market for Beginners - Complete Starter Toolkit,Business Finance,Intermediate Level,6.5,en
205810,Beginners Binary Options Course,Beginners Binary Options Course,Business Finance,Beginner Level,1.5,en
507486,Technical Analysis 101: Secrets of Trading Revealed,Technical Analysis 101: Secrets of Trading Revealed,Business Finance,All Levels,2.5,en
965306,Forex: What's a Trend and When it is Strong and Reliable,Forex: What's a Trend and When it is Strong and Reliable,Business Finance,Intermediate Level,2.0,en
1128662,Volatility Trading Analysis with R,Volatility Trading Analysis with R,Business Finance,Expert Level,6.0,en
1068986,How To Profit From Stock Market Volatility,How To Profit From Stock Market Volatility,Business Finance,All Levels,0.6,en
627706,Awaken the Accountant in You | Master the Accounting Basics,Awaken the Accountant in You | Master the Accounting Basics,Business Finance,Beginner Level,1.5,en
255280,WE WILL PAY YOU TO TRADE WITH US,WE WILL PAY YOU TO TRADE WITH US,Business Finance,All Levels,2.0,en
628944,Situational Trading: Proven Option Strategy for any Scenario,Situational Trading: Proven Option Strategy for any Scenario,Business Finance,All Levels,1.5,en
537886,Portfolio Management for CA / CS / CFA exams,Portfolio Management for CA / CS / CFA exams,Business Finance,All Levels,1.0,en
517938,Algorithmic Trading in MATLAB: WFAToolbox App GUI (Finance),Algorithmic Trading in MATLAB: WFAToolbox App GUI (Finance),Business Finance,All Levels,1.0,en
779678,Finding an Unlimited Amount of Investors,Finding an Unlimited Amount of Investors,Business Finance,All Levels,0.7,en
494330,Bookkeeping Made Easy,Bookkeeping Made Easy,Business Finance,Beginner Level,1.5,en
